Materials,Predictions,Experiments,First ionization energy difference,Pauling electronegativity difference,Average lattice size,Lattice size difference,Fermi level difference
(CaYLaSmGd)B6,Single,--,4.583061858,7.038658838,4.1286,0.620859165,19.57405204
(CaYLaSmTb)B6,Single,--,4.273997963,6.655125309,4.1274,0.65202567,19.57869966
(CaYLaSmDy)B6,Single,--,4.273997963,7.313699831,4.127,0.663230386,19.60413541
(CaYLaSmHo)B6,Single,--,4.343261688,7.470580636,4.1262,0.686746858,19.64897235
(CaYLaSmEr)B6,Single,--,4.487728089,7.63911645,4.1256,0.705281144,19.64329406
(CaYLaSmYb)B6,Single,--,4.87969043,6.655125309,4.133,0.545982587,26.59905901
(CaYLaEuGd)B6,Single,--,4.483507448,7.28414918,4.1356,0.648212149,25.99751288
(CaYLaEuTb)B6,Single,--,4.181649378,7.063855246,4.1344,0.685248207,25.99754432
(CaYLaEuDy)B6,Single,--,4.181649378,7.521614336,4.134,0.69823909,25.99905722
(CaYLaEuHo)B6,Single,--,4.246859433,7.660074972,4.1332,0.725087526,26.00590671
(CaYLaEuEr)B6,Single,--,4.388818752,7.810570749,4.1326,0.74592177,26.00480333
(CaYLaEuTm)B6,Single,--,4.571932566,7.972270364,4.1312,0.796581081,26.00791954
(CaYLaEuYb)B6,Single,--,4.779873111,7.063855246,4.14,0.545059428,31.11310012
(CaYLaGdYb)B6,Single,--,4.085515187,7.063855246,4.1298,0.612462527,26.57891103
(CaYLaTbYb)B6,Single,--,4.105101268,6.317244846,4.1286,0.645323419,26.57883694
(CaYLaDyYb)B6,Single,--,4.105101268,7.404472701,4.1282,0.657063522,26.57978754
(CaYLaHoYb)B6,Single,--,4.040214104,7.592074545,4.1274,0.681604483,26.58569328
(CaYCePrNd)B6,Single,--,5.583495948,6.287056003,4.133,0.382870369,16.29149065
(CaYCePrSm)B6,Single,--,5.299260423,6.475880272,4.13,0.405451539,16.3656427
(CaYCePrEu)B6,Single,--,5.251359655,6.821544835,4.137,0.434022252,22.86372878
(CaYCePrGd)B6,Single,--,5.475132004,6.821544835,4.1268,0.47961927,16.29191034
(CaYCePrTb)B6,Single,--,5.128356624,6.311811789,4.1256,0.516828796,16.29369119
(CaYCePrDy)B6,Single,--,5.128356624,7.125882226,4.1252,0.530080237,16.30480151
(CaYCePrHo)B6,Single,--,5.221242781,7.297064682,4.1244,0.557677954,16.32863471
(CaYCePrEr)B6,Single,--,5.377922455,7.47956445,4.1238,0.579232693,16.32537717
(CaYCePrTm)B6,Single,--,5.563636202,7.672415475,4.1224,0.631930908,16.33431795
(CaYCePrYb)B6,Single,--,5.767109559,6.311811789,4.1312,0.390130512,23.48411169
(CaYCePrLu)B6,Single,--,5.90248567,8.085575879,4.1212,0.679309763,16.34291784
(CaYCeNdSm)B6,Single,--,5.109756835,6.4789399,4.128,0.375601695,16.3678345
(CaYCeNdEu)B6,Single,--,5.05733494,6.809535072,4.135,0.426074303,22.83039733
(CaYCeNdGd)B6,Single,--,5.240201796,6.809535072,4.1248,0.446345674,16.29897863
(CaYCeNdTb)B6,Single,--,4.900532917,6.351270662,4.1236,0.483215215,16.30054607
(CaYCeNdDy)B6,Single,--,4.900532917,7.10472166,4.1232,0.496422982,16.31056614
(CaYCeNdHo)B6,Single,--,4.988624594,7.271642554,4.1224,0.524011541,16.33272011
(CaYCeNdEr)B6,Single,--,5.143130547,7.450096417,4.1218,0.545613773,16.32966153
(CaYCeNdTm)B6,Single,--,5.328983301,7.63911645,4.1204,0.598546796,16.33807226
(CaYCeNdYb)B6,Single,--,5.533937033,6.351270662,4.1292,0.362911125,23.45040527
(CaYCeNdLu)B6,Single,--,5.752048676,8.0452407,4.1192,0.646212623,16.34620401
(CaYCeSmEu)B6,Single,--,4.692396273,6.881570124,4.132,0.454315587,22.75135185
(CaYCeSmGd)B6,Single,--,4.764882877,6.881570124,4.1218,0.433835566,16.36802391
(CaYCeSmTb)B6,Single,--,4.449455378,6.583310272,4.1206,0.467213825,16.36887114
(CaYCeSmDy)B6,Single,--,4.449455378,7.14467347,4.1202,0.479405568,16.37520593
(CaYCeSmHo)B6,Single,--,4.523281909,7.29630369,4.1194,0.505161265,16.39166437
(CaYCeSmEr)B6,Single,--,4.669594695,7.460038466,4.1188,0.525547412,16.38928187
(CaYCeSmTm)B6,Single,--,4.853156659,7.634942162,4.1174,0.576092527,16.39589073
(CaYCeSmLu)B6,Single,--,5.486425411,8.014695378,4.1162,0.622122621,16.4024291
(CaYCeEuGd)B6,Single,--,4.671119445,7.106647406,4.1288,0.528731211,22.82928
(CaYCeEuTb)B6,Single,--,4.362976358,6.966979682,4.1276,0.565194107,22.82480965
(CaYCeEuDy)B6,Single,--,4.362976358,7.33288614,4.1272,0.578146581,22.80344935
(CaYCeEuHo)B6,Single,--,4.43287617,7.466433008,4.1264,0.605098403,22.77547805
(CaYCeEuEr)B6,Single,--,4.576591324,7.612456747,4.1258,0.626140672,22.77847459
(CaYCeEuTm)B6,Single,--,4.758993826,7.770101471,4.1244,0.677603842,22.7706837
(CaYCeEuYb)B6,Single,--,4.964862323,6.966979682,4.1332,0.437482708,27.3757133
(CaYCeEuLu)B6,Single,--,5.442443352,8.116919878,4.1232,0.723926879,22.76431762
(CaYCeGdTb)B6,Single,--,4.079281514,6.966979682,4.1174,0.498827995,16.30090354
(CaYCeGdDy)B6,Single,--,4.079281514,7.33288614,4.117,0.508806256,16.31088436
(CaYCeGdHo)B6,Single,--,4.045943522,7.466433008,4.1162,0.530349697,16.33297782
(CaYCeGdEr)B6,Single,--,4.090302672,7.612456747,4.1156,0.547773808,16.32992641
(CaYCeGdYb)B6,Single,--,4.338543425,6.966979682,4.123,0.433057756,23.44927263
(CaYCeTbDy)B6,Single,--,3.887929797,7.293204043,4.1158,0.531290877,16.31225387
(CaYCeTbHo)B6,Single,--,3.904094223,7.474292804,4.115,0.550949407,16.33410202
(CaYCeTbYb)B6,Single,--,4.339930757,6.315110355,4.1218,0.468286025,23.44473886
(CaYCeDyYb)B6,Single,--,4.339930757,7.293204043,4.1214,0.481031602,23.42302112
(CaYCeHoYb)B6,Single,--,4.285314813,7.474292804,4.1206,0.507805335,23.3943868
(CaYCeErYb)B6,Single,--,4.302786381,7.666035583,4.12,0.528881212,23.3974692
(CaYCeTmYb)B6,Single,--,4.380462201,7.867497113,4.1186,0.580817229,23.38944517
(CaYCeYbLu)B6,Single,--,5.989331759,8.296125592,4.1174,0.627831605,23.38286128
(CaYPrNdSm)B6,Single,--,5.342181673,6.452997303,4.1302,0.406413932,12.22477364
(CaYPrNdEu)B6,Single,--,5.295368559,6.770249661,4.1372,0.433030952,18.33085073
(CaYPrNdGd)B6,Single,--,5.529905694,6.770249661,4.127,0.481209269,12.37723388
(CaYPrNdTb)B6,Single,--,5.180785178,6.360067562,4.1258,0.518574012,12.36875192
(CaYPrNdDy)B6,Single,--,5.180785178,7.057597786,4.1254,0.53186942,12.32792531
(CaYPrNdHo)B6,Single,--,5.275038822,7.220935814,4.1246,0.559545041,12.27345008
(CaYPrNdEr)B6,Single,--,5.432515451,7.396027958,4.124,0.581150424,12.2793602
(CaYPrNdTm)B6,Single,--,5.618467526,7.581900748,4.1226,0.633945422,12.26394563
(CaYPrNdYb)B6,Single,--,5.821843306,6.360067562,4.1314,0.390771866,19.01804703
(CaYPrNdLu)B6,Single,--,5.936092396,7.982336064,4.1214,0.68138824,12.25121792
(CaYPrSmEu)B6,Single,--,4.962979901,6.829379365,4.1342,0.469131747,17.99503875
(CaYPrSmGd)B6,Single,--,5.094768475,6.829379365,4.124,0.47788231,12.2223167
(CaYPrSmTb)B6,Single,--,4.770989879,6.576412318,4.1228,0.511414367,12.21245665
(CaYPrSmDy)B6,Single,--,4.770989879,7.085261118,4.1224,0.52356217,12.16458508
(CaYPrSmHo)B6,Single,--,4.851431274,7.233611945,4.1216,0.549124604,12.09925268
(CaYPrSmEr)B6,Single,--,4.999935142,7.394284527,4.121,0.569293989,12.10644913
(CaYPrSmTm)B6,Single,--,5.18203883,7.566336206,4.1196,0.619177734,12.08760798
(CaYPrSmYb)B6,Single,--,5.384702241,6.576412318,4.1284,0.406071303,18.68583722
(CaYPrSmLu)B6,Single,--,5.692840998,7.94097681,4.1184,0.664544365,12.07185497
(CaYPrEuGd)B6,Single,--,5.010214597,7.042941472,4.131,0.549029,18.32697742
(CaYPrEuTb)B6,Single,--,4.693842547,6.94563429,4.1298,0.586844669,18.31133897
(CaYPrEuDy)B6,Single,--,4.693842547,7.26250497,4.1294,0.600180794,18.2329953
(CaYPrEuHo)B6,Single,--,4.770533123,7.393031356,4.1286,0.627812734,18.11749822
(CaYPrEuEr)B6,Single,--,4.916306965,7.536243257,4.128,0.649297115,18.13084967
(CaYPrEuTm)B6,Single,--,5.096910902,7.691278629,4.1266,0.701603613,18.09548214
(CaYPrEuYb)B6,Single,--,5.298849571,6.94563429,4.1354,0.449436965,21.23683357
(CaYPrEuLu)B6,Single,--,5.653628041,8.033449985,4.1254,0.748480723,18.06478607
(CaYPrGdTb)B6,Single,--,4.498637097,6.94563429,4.1196,0.548102652,12.36661647
(CaYPrGdDy)B6,Single,--,4.498637097,7.26250497,4.1192,0.558128588,12.32571436
(CaYPrGdHo)B6,Single,--,4.479608395,7.393031356,4.1184,0.57962611,12.27112318
(CaYPrGdEr)B6,Single,--,4.531411679,7.536243257,4.1178,0.596912584,12.27704701
(CaYPrGdYb)B6,Single,--,4.775960036,6.94563429,4.1252,0.473890066,19.01422119
(CaYPrTbDy)B6,Single,--,4.294484013,7.26323114,4.118,0.581388917,12.31685168
(CaYPrTbYb)B6,Single,--,4.750739053,6.344798869,4.124,0.50932981,18.99877328
(CaYPrDyYb)B6,Single,--,4.750739053,7.26323114,4.1236,0.522059769,18.92135598
(CaYPrHoYb)B6,Single,--,4.711274965,7.440333313,4.1228,0.548707506,18.80712403
(CaYPrErYb)B6,Single,--,4.738098712,7.628307351,4.1222,0.56962438,18.82033626
(CaYPrTmYb)B6,Single,--,4.818437961,7.826213341,4.1208,0.621048979,18.78533306
(CaYPrYbLu)B6,Single,--,6.247933281,8.248339939,4.1196,0.667536124,18.75494103
(CaYNdSmEu)B6,Single,--,4.746277028,6.795086329,4.1322,0.454654414,17.87092582
(CaYNdSmGd)B6,Single,--,4.831827009,6.795086329,4.122,0.436950696,12.14696989
(CaYNdSmTb)B6,Single,--,4.51440906,6.588716515,4.1208,0.470406958,12.13665537
(CaYNdSmDy)B6,Single,--,4.51440906,7.042941472,4.1204,0.482615116,12.08646419
(CaYNdSmHo)B6,Single,--,4.589734412,7.18758387,4.1196,0.50839242,12.01756974
(CaYNdSmEr)B6,Single,--,4.736598133,7.344755667,4.119,0.52878673,12.02518736
(CaYNdSmTm)B6,Single,--,4.919916348,7.51351237,4.1176,0.579331633,12.0052248
(CaYNdSmYb)B6,Single,--,5.125384856,6.588716515,4.1264,0.371218576,18.56351974
(CaYNdSmLu)B6,Single,--,5.526805006,7.882158242,4.1164,0.625347265,11.98848314
(CaYNdEuGd)B6,Single,--,4.740058438,6.996333917,4.129,0.529725284,18.21361644
(CaYNdEuTb)B6,Single,--,4.429952442,6.94236138,4.1278,0.566370045,18.19751196
(CaYNdEuDy)B6,Single,--,4.429952442,7.208535175,4.1274,0.579376273,18.11678102
(CaYNdEuHo)B6,Single,--,4.501391545,7.335668595,4.1266,0.6064263,17.99758595
(CaYNdEuEr)B6,Single,--,4.64562743,7.475683927,4.126,0.627534749,18.01137689
(CaYNdEuTm)B6,Single,--,4.82770859,7.627717661,4.1246,0.679130734,17.97483773
(CaYNdEuYb)B6,Single,--,5.032791188,6.94236138,4.1334,0.437515055,21.04278195
(CaYNdEuLu)B6,Single,--,5.483828859,7.964450611,4.1234,0.725547343,17.94310478
(CaYNdGdTb)B6,Single,--,4.165950157,6.94236138,4.1176,0.502573355,12.30041862
(CaYNdGdDy)B6,Single,--,4.165950157,7.208535175,4.1172,0.512570538,12.25736561
(CaYNdGdHo)B6,Single,--,4.135843151,7.335668595,4.1164,0.534138302,12.19947362
(CaYNdGdEr)B6,Single,--,4.181898226,7.475683927,4.1158,0.551570577,12.20578761
(CaYNdGdYb)B6,Single,--,4.429344567,6.94236138,4.1232,0.435852927,18.90234523
(CaYNdTbDy)B6,Single,--,3.971647831,7.250443761,4.116,0.535161707,12.24807259
(CaYNdTbYb)B6,Single,--,4.424740125,6.394384473,4.122,0.471170243,18.88644479
(CaYNdDyYb)B6,Single,--,4.424740125,7.250443761,4.1216,0.483936503,18.80670935
(CaYNdHoYb)B6,Single,--,4.373521801,7.423097393,4.1208,0.510740995,18.68888638
(CaYNdErYb)B6,Single,--,4.393106541,7.606836277,4.1202,0.531832277,18.7025254
(CaYNdTmYb)B6,Single,--,4.471396242,7.800720648,4.1188,0.583785517,18.66638439
(CaYNdYbLu)B6,Single,--,6.041195039,8.215429177,4.1176,0.630800296,18.63498537
(CaYSmEuGd)B6,Single,--,4.176245069,6.960083482,4.126,0.533424358,17.86654513
(CaYSmEuTb)B6,Single,--,3.888629908,7.038658838,4.1248,0.566159429,17.84884868
(CaYSmEuDy)B6,Single,--,3.888629908,7.146485195,4.1244,0.577969768,17.75995599
(CaYSmEuHo)B6,Single,--,3.944139043,7.261356223,4.1236,0.602783672,17.62809553
(CaYSmEuEr)B6,Single,--,4.081772916,7.389591502,4.123,0.622345532,17.64339315
(CaYSmEuTm)B6,Single,--,4.26527587,7.530353913,4.1216,0.670732022,17.60283649
(CaYSmEuYb)B6,Single,--,4.47621537,7.038658838,4.1304,0.459008883,20.40808037
(CaYSmGdTb)B6,Single,--,3.427960215,7.038658838,4.1146,0.464855499,12.13406591
(CaYSmGdDy)B6,Single,--,3.427960215,7.146485195,4.1142,0.47416137,12.08379125
(CaYSmGdYb)B6,Single,--,3.647007317,7.038658838,4.1202,0.416268464,18.55920121
(CaYSmTbYb)B6,Single,--,3.704414708,6.655125309,4.119,0.448448648,18.54175493
(CaYSmDyYb)B6,Single,--,3.704414708,7.313699831,4.1186,0.460323967,18.45409478
(CaYSmHoYb)B6,Single,--,3.618404367,7.470580636,4.1178,0.485550515,18.32397524
(CaYSmErYb)B6,Single,--,3.615919033,7.63911645,4.1172,0.505617908,18.33907703
(CaYSmTmYb)B6,Single,--,3.687527332,7.818399189,4.1158,0.555622691,18.2990356
(CaYSmYbLu)B6,Single,--,5.629234416,8.205765485,4.1146,0.601358188,18.26418242
(CaYEuGdYb)B6,Single,--,3.472565956,7.28414918,4.1272,0.527157347,21.03584958
(CaYEuTbYb)B6,Single,--,3.547741424,7.063855246,4.126,0.561744435,21.00778403
(CaYEuDyYb)B6,Single,--,3.547741424,7.521614336,4.1256,0.57412941,20.86524811
(CaYEuHoYb)B6,Single,--,3.451909158,7.660074972,4.1248,0.600027868,20.64847713
(CaYEuErYb)B6,Single,--,3.443017504,7.810570749,4.1242,0.620347467,20.67398579
(CaYEuYbLu)B6,Single,--,5.549049914,8.32605927,4.1216,0.715572836,20.54648764
(CaLaCePrNd)B6,Single,--,4.185217808,4.622432619,4.1456,0.299967031,20.12179352
(CaLaCePrSm)B6,Single,--,4.036487146,5.143141147,4.1426,0.389416209,20.36782513
(CaLaCePrEu)B6,Single,--,4.026616836,5.810636215,4.1496,0.270335525,27.36825355
(CaLaCePrGd)B6,Single,--,5.147210303,5.810636215,4.1394,0.513744388,20.12412702
(CaLaCePrTb)B6,Single,--,4.392704409,4.263834877,4.1382,0.564326136,20.13364809
(CaLaCePrDy)B6,Single,--,4.392704409,6.311811789,4.1378,0.581506782,20.18387244
(CaLaCePrHo)B6,Single,--,4.650431666,6.574887573,4.137,0.616270185,20.26653977
(CaLaCePrEr)B6,Single,--,4.972746748,6.844767968,4.1364,0.642653059,20.25640091
(CaLaCePrTm)B6,Single,--,5.296472281,7.120500728,4.135,0.705072781,20.28362035
(CaLaCePrYb)B6,Single,--,5.61669305,4.263834877,4.1438,0.349178961,27.94810095
(CaLaCePrLu)B6,Single,--,4.432069701,7.686338458,4.1338,0.759360501,20.30822079
(CaLaCeNdSm)B6,Single,--,3.886200884,5.228510776,4.1406,0.397312944,20.42623312
(CaLaCeNdEu)B6,Single,--,3.871822131,5.866728932,4.1476,0.308988704,27.39719625
(CaLaCeNdGd)B6,Single,--,4.967517095,5.866728932,4.1374,0.512627057,20.18563343
(CaLaCeNdTb)B6,Single,--,4.212464368,4.426024166,4.1362,0.560859625,20.19502011
(CaLaCeNdDy)B6,Single,--,4.212464368,6.351270662,4.1358,0.577349566,20.24455629
(CaLaCeNdHo)B6,Single,--,4.469002316,6.606864155,4.135,0.610850348,20.32615816
(CaLaCeNdEr)B6,Single,--,4.792133169,6.869780022,4.1344,0.63637902,20.31614591
(CaLaCeNdTm)B6,Single,--,5.117706461,7.13903187,4.133,0.697065584,20.34302781
(CaLaCeNdLu)B6,Single,--,4.325222176,7.693217701,4.1318,0.75010655,20.36732953
(CaLaCeSmEu)B6,Single,--,3.637278641,6.15551003,4.1446,0.405059379,27.52369857
(CaLaCeSmGd)B6,Single,--,4.641190867,6.15551003,4.1344,0.544209021,20.42842042
(CaLaCeSmTb)B6,Single,--,3.901887123,5.034708547,4.1332,0.586361926,20.43734853
(CaLaCeSmDy)B6,Single,--,3.901887123,6.583310272,4.1328,0.601013345,20.48453421
(CaLaCeSmHo)B6,Single,--,4.148822937,6.812878904,4.132,0.631094134,20.56248909
(CaLaCeSmEr)B6,Single,--,4.466914482,7.051308434,4.1314,0.654266188,20.55291072
(CaLaCeSmTm)B6,Single,--,4.790976147,7.297558733,4.13,0.710066746,20.57863566
(CaLaCeSmYb)B6,Single,--,5.113646376,5.034708547,4.1388,0.423593447,28.09935164
(CaLaCeSmLu)B6,Single,--,4.196473383,7.809906751,4.1288,0.759508123,20.60191262
(CaLaCeEuGd)B6,Single,--,4.585345127,6.60044021,4.1414,0.532668141,27.398308
(CaLaCeEuTb)B6,Single,--,3.853508337,5.77441212,4.1402,0.583973616,27.40286521
(CaLaCeEuDy)B6,Single,--,3.853508337,6.966979682,4.1398,0.601357056,27.42743476
(CaLaCeEuHo)B6,Single,--,4.096718692,7.167595303,4.139,0.636479337,27.46959642
(CaLaCeEuEr)B6,Single,--,4.412069476,7.378308487,4.1384,0.663096228,27.46432114
(CaLaCeEuTm)B6,Single,--,4.734449159,7.59811613,4.137,0.725968451,27.47854467
(CaLaCeEuYb)B6,Single,--,5.056039486,5.77441212,4.1458,0.362743426,33.34585838
(CaLaCeEuLu)B6,Single,--,4.190402014,8.061402419,4.1358,0.780562479,27.49156254
(CaLaCeGdTb)B6,Single,--,4.432009145,5.77441212,4.13,0.649343934,20.19731442
(CaLaCeGdDy)B6,Single,--,4.432009145,6.966979682,4.1296,0.661502173,20.24682577
(CaLaCeGdEr)B6,Single,--,4.710862877,7.378308487,4.1282,0.706632883,20.31838151
(CaLaCeGdTm)B6,Single,--,4.918324085,7.59811613,4.1268,0.75522557,20.34525122
(CaLaCeGdYb)B6,Single,--,5.144252418,5.77441212,4.1356,0.527019353,27.97726087
(CaLaCeGdLu)B6,Single,--,5.326676033,8.061402419,4.1256,0.799163507,20.36954214
(CaLaCeTbDy)B6,Single,--,3.860058288,6.315110355,4.1284,0.691863991,20.25608725
(CaLaCeTbHo)B6,Single,--,4.034408709,6.595677556,4.1276,0.71535364,20.33749466
(CaLaCeTbEr)B6,Single,--,4.286379887,6.881700169,4.127,0.733833535,20.32750553
(CaLaCeTbYb)B6,Single,--,4.843478419,3.939881274,4.1344,0.571885321,27.98168734
(CaLaCeDyHo)B6,Single,--,4.034408709,7.474292804,4.1272,0.725656389,20.38558986
(CaLaCeDyEr)B6,Single,--,4.286379887,7.666035583,4.1266,0.743697278,20.3756958
(CaLaCeDyYb)B6,Single,--,4.843478419,6.315110355,4.134,0.587365272,28.00556999
(CaLaCeHoYb)B6,Single,--,4.915214744,6.595677556,4.1332,0.618996667,28.04661014
(CaLaCeErYb)B6,Single,--,5.054149232,6.881700169,4.1326,0.64324399,28.04147185
(CaLaCeTmYb)B6,Single,--,5.22768973,7.172346268,4.1312,0.701290432,28.05532794
(CaLaCeYbLu)B6,Single,--,5.792037397,7.76477081,4.13,0.752399636,28.06801464
(CaLaPrNdSm)B6,Single,--,4.067007792,5.274959999,4.1428,0.386634412,19.53584226
(CaLaPrNdEu)B6,Single,--,4.058267695,5.889127277,4.1498,0.263270525,25.99933475
(CaLaPrNdGd)B6,Single,--,5.187387425,5.889127277,4.1396,0.51235462,19.38497052
(CaLaPrNdTb)B6,Single,--,4.43167229,4.537357823,4.1384,0.563304649,19.39034943
(CaLaPrNdDy)B6,Single,--,4.43167229,6.360067562,4.138,0.580594176,19.41952822
(CaLaPrNdHo)B6,Single,--,4.690213423,6.609555544,4.1372,0.61555741,19.47015495
(CaLaPrNdEr)B6,Single,--,5.012884165,6.86679511,4.1366,0.642076113,19.463789
(CaLaPrNdTm)B6,Single,--,5.336632434,7.13077043,4.1352,0.704773203,19.48097097
(CaLaPrNdYb)B6,Single,--,5.656715171,4.537357823,4.144,0.345675764,26.58162267
(CaLaPrNdLu)B6,Single,--,4.452209412,7.675482561,4.134,0.759262113,19.49674312
(CaLaPrSmEu)B6,Single,--,3.857524361,6.160067254,4.1468,0.38141331,26.02687498
(CaLaPrSmGd)B6,Single,--,4.891560287,6.160067254,4.1366,0.550965198,19.53702141
(CaLaPrSmTb)B6,Single,--,4.157103745,5.110352481,4.1354,0.59519798,19.54186791
(CaLaPrSmDy)B6,Single,--,4.157103745,6.576412318,4.135,0.610467249,19.56832061
(CaLaPrSmHo)B6,Single,--,4.404275769,6.800777875,4.1342,0.641683403,19.61472733
(CaLaPrSmEr)B6,Single,--,4.719462884,7.034338449,4.1336,0.665627054,19.60886281
(CaLaPrSmTm)B6,Single,--,5.039328387,7.276037094,4.1322,0.722998467,19.62470808
(CaLaPrSmYb)B6,Single,--,5.357480712,5.110352481,4.141,0.419104432,26.60631189
(CaLaPrSmLu)B6,Single,--,4.348168873,7.780156967,4.131,0.773571049,19.63929731
(CaLaPrEuGd)B6,Single,--,4.842239334,6.588716515,4.1436,0.52266945,25.99937841
(CaLaPrEuTb)B6,Single,--,4.116222963,5.820425656,4.1424,0.577480166,25.99960891
(CaLaPrEuDy)B6,Single,--,4.116222963,6.94563429,4.142,0.595895153,26.00213895
(CaLaPrEuHo)B6,Single,--,4.359390958,7.141831425,4.1412,0.632906447,26.01055625
(CaLaPrEuEr)B6,Single,--,4.67139188,7.3483833,4.1406,0.660804872,26.009267
(CaLaPrEuTm)B6,Single,--,4.989115971,7.564278542,4.1392,0.726290137,26.01287847
(CaLaPrEuYb)B6,Single,--,5.305756859,5.820425656,4.148,0.331605571,31.15930525
(CaLaPrEuLu)B6,Single,--,4.347073202,8.02044172,4.138,0.782778078,26.0165422
(CaLaPrGdTb)B6,Single,--,4.735759738,5.820425656,4.1322,0.663526502,19.39165282
(CaLaPrGdDy)B6,Single,--,4.735759738,6.94563429,4.1318,0.676182388,19.42080269
(CaLaPrGdHo)B6,Single,--,4.84445155,7.141831425,4.131,0.702426441,19.47138472
(CaLaPrGdEr)B6,Single,--,5.021272921,7.3483833,4.1304,0.722859589,19.46502408
(CaLaPrGdTm)B6,Single,--,5.226858493,7.564278542,4.129,0.772732193,19.48219191
(CaLaPrGdYb)B6,Single,--,5.449239792,5.820425656,4.1378,0.531111966,26.58164017
(CaLaPrGdLu)B6,Single,--,5.520918462,8.02044172,4.1278,0.817590035,19.49795156
(CaLaPrTbDy)B6,Single,--,4.168281805,6.344798869,4.1306,0.708078873,19.42603574
(CaLaPrTbHo)B6,Single,--,4.344117408,6.618118523,4.1298,0.732439967,19.47643655
(CaLaPrTbEr)B6,Single,--,4.592928936,6.89744083,4.1292,0.751515955,19.47009742
(CaLaPrTbTm)B6,Single,--,4.861221751,7.181887064,4.1278,0.798414206,19.48720792
(CaLaPrTbYb)B6,Single,--,5.138171658,4.101483877,4.1366,0.578289862,26.58176375
(CaLaPrDyHo)B6,Single,--,4.344117408,7.440333313,4.1294,0.743193003,19.50394116
(CaLaPrDyEr)B6,Single,--,4.592928936,7.628307351,4.1288,0.76182168,19.4977122
(CaLaPrDyTm)B6,Single,--,4.861221751,7.826213341,4.1274,0.807730443,19.51452906
(CaLaPrDyYb)B6,Single,--,5.138171658,6.344798869,4.1362,0.594453891,26.58372439
(CaLaPrHoEr)B6,Single,--,4.714678449,7.786786323,4.128,0.783476823,19.54591983
(CaLaPrHoYb)B6,Single,--,5.216613831,6.618118523,4.1354,0.627339906,26.5911871
(CaLaPrErYb)B6,Single,--,5.35879536,6.89744083,4.1348,0.652438504,26.59001597
(CaLaPrTmYb)B6,Single,--,5.53242299,7.181887064,4.1334,0.712216335,26.59330971
(CaLaPrYbLu)B6,Single,--,5.985689524,7.763237543,4.1322,0.764572631,26.59668465
(CaLaNdSmEu)B6,Single,--,3.679300486,6.185152076,4.1448,0.401807774,26.02123319
(CaLaNdSmGd)B6,Single,--,4.69062604,6.185152076,4.1346,0.543967664,19.566082
(CaLaNdSmTb)B6,Single,--,3.95184581,5.209691504,4.1334,0.586373483,19.57076915
(CaLaNdSmDy)B6,Single,--,3.95184581,6.588716515,4.133,0.601101142,19.59640704
(CaLaNdSmHo)B6,Single,--,4.199032735,6.807217667,4.1322,0.631323385,19.64155617
(CaLaNdSmEr)B6,Single,--,4.516713886,7.035259085,4.1316,0.65459259,19.63584084
(CaLaNdSmTm)B6,Single,--,4.840061694,7.271772306,4.1302,0.710593561,19.65128856
(CaLaNdSmYb)B6,Single,--,5.161927509,5.209691504,4.139,0.422082006,26.60001155
(CaLaNdSmLu)B6,Single,--,4.2241794,7.766459507,4.129,0.760181539,19.66552635
(CaLaNdEuGd)B6,Single,--,4.636169993,6.596125971,4.1416,0.530888281,25.9973871
(CaLaNdEuTb)B6,Single,--,3.90507673,5.887908459,4.1404,0.582585253,25.99745805
(CaLaNdEuDy)B6,Single,--,3.90507673,6.94236138,4.14,0.600084788,25.99917289
(CaLaNdEuHo)B6,Single,--,4.148474083,7.133597325,4.1392,0.635420631,26.00633373
(CaLaNdEuEr)B6,Single,--,4.463314138,7.335446006,4.1386,0.662183082,26.00519344
(CaLaNdEuTm)B6,Single,--,4.784877771,7.546892989,4.1372,0.725353666,26.00840803
(CaLaNdEuYb)B6,Single,--,5.105568564,5.887908459,4.146,0.358726338,31.12184722
(CaLaNdEuLu)B6,Single,--,4.219173643,7.994894718,4.136,0.780165156,26.01172104
(CaLaNdGdTb)B6,Single,--,4.493026936,5.887908459,4.1302,0.649926122,19.42417121
(CaLaNdGdDy)B6,Single,--,4.493026936,6.94236138,4.1298,0.662143462,19.45251534
(CaLaNdGdHo)B6,Single,--,4.597577127,7.133597325,4.129,0.687579054,19.50185333
(CaLaNdGdEr)B6,Single,--,4.773491263,7.335446006,4.1284,0.707461692,19.4956403
(CaLaNdGdTm)B6,Single,--,4.980635618,7.546892989,4.127,0.756214516,19.51241476
(CaLaNdGdYb)B6,Single,--,5.205882698,5.887908459,4.1358,0.526505519,26.57896514
(CaLaNdGdLu)B6,Single,--,5.364351205,7.994894718,4.1258,0.800270762,19.52782661
(CaLaNdTbDy)B6,Single,--,3.921706651,6.394384473,4.1286,0.692677954,19.45759033
(CaLaNdTbHo)B6,Single,--,4.09650547,6.659690122,4.1278,0.716270093,19.50674647
(CaLaNdTbEr)B6,Single,--,4.347932401,6.931569751,4.1272,0.734821313,19.50055503
(CaLaNdTbYb)B6,Single,--,4.902718333,4.287464629,4.1346,0.571653036,26.57893029
(CaLaNdDyHo)B6,Single,--,4.09650547,7.423097393,4.1274,0.726623667,19.53343968
(CaLaNdDyEr)B6,Single,--,4.347932401,7.606836277,4.1268,0.744734294,19.52735877
